edu,sort,lat,lon
3123133,Школы,55.815675,37.822721
31334237,ДОО,55.992564,37.210437
31412219,ДОО,55.515343,37.355662
31434179,Школы,55.592805,37.538654
31701566,Школы,55.900636,37.577982
31841677,ДОО,55.8709,37.602495
31921318,ДОО,55.799128,37.506374
31961844,Школы,55.864781,37.695941
31983070,Школы,55.634184,37.666527
32041081,Школы,55.862985,37.556821
32051222,ДОО,55.865136,37.53399
320814,ДОО,55.815636,37.726663
32341324,Школы,55.798265,37.515424
32351358,ДОО,55.818529,37.563521
3246606,Школы,55.709006,37.397697
325325,ДОО,55.828627,37.773535
29083606,Школы,55.713444,37.78767
325368,ДОО,55.743134,37.7621
3252653,ДОО,55.63792,37.341507
3253650,ДОО,55.645386,37.370615
3262709,Школы,55.672224,37.504794
3281862,ДОО,55.735498,37.491155
3283849,Школы,55.764678,37.491293
3287994,ДОО,55.998335,37.176324
32891084,Школы,55.875179,37.555454
330492,Школы,55.794879,37.69663
3311277,Школы,55.750578,37.803435
3313323,Школы,55.73901,37.850466
3317322,ДОО,55.736139,37.84858
3321396,ДОО,55.79408,37.722711
3337353,ДОО,55.743774,37.756236
33412268,ДОО,55.616204,37.414788
3348431,ДОО,55.808472,37.796361
33582276,ДОО,55.607966,37.475392
3369103,Школы,55.818838,37.808072
3382256,Школы,55.713317,37.895527
3393213,ДОО,55.801614,37.796235
33953956,ДОО,55.566966,37.563637
34162833,Школы,55.696979,37.619254
34234024,Школы,55.628521,37.48165
35111953,ДОО,55.838817,37.39136
34374053,ДОО,55.651779,37.562558
344405,ДОО,55.805165,37.808493
34424007,ДОО,55.631186,37.513114
345410,Школы,55.807562,37.810387
34623846,Школы,55.637735,37.516521
34713897,Школы,55.678865,37.519159
34853695,ДОО,55.688561,37.564201
8f99621b-3de0-43a6-bd93-d9792a7c9ae8,ДОО,55.63715,37.717474
34931066,ДОО,55.775625,37.556619
3499744,ДОО,55.701857,37.513196
350429,Школы,55.808065,37.779595
35091950,Школы,55.856887,37.361392
35101951,ДОО,55.857894,37.347765
352433,Школы,55.808447,37.814662
35331959,ДОО,55.816665,37.430222
35392075,ДОО,55.770439,37.477553
3542279,ДОО,55.466054,36.933887
35413414,Школы,55.672099,37.750075
35793103,ДОО,55.63758,37.593069
35483940,Школы,55.657868,37.510304
35493941,ДОО,55.65948,37.510795
35503938,ДОО,55.657373,37.515183
3570715,ДОО,55.673724,37.493353
3583297,ДОО,55.706131,37.774333
d16e3f74-0389-41ca-bb7e-3eefec5bfaba,Школы,55.545889,37.478681
35834087,ДОО,55.539635,37.505003
3588436,Школы,55.783794,37.706
36043213,ДОО,55.705757,37.825238
36054110,ДОО,55.545048,37.530992
38652142,Школы,55.803222,37.463359
36732758,ДОО,55.590535,37.649676
36142945,Школы,55.682587,37.695926
36162906,ДОО,55.668241,37.651027
36182928,ДОО,55.682497,37.706334
36373031,Школы,55.598444,37.716232
36562752,Школы,55.59025,37.639872
36762781,ДОО,55.63357,37.756244
36842785,ДОО,55.637434,37.766848
36972835,Школы,55.693283,37.603635
37002813,ДОО,55.708776,37.612198
37152916,Школы,55.668726,37.65373
37182873,ДОО,55.619335,37.73843
37902723,ДОО,55.585042,37.676069
37212903,Школы,55.665652,37.654026
37282889,ДОО,55.638482,37.678604
37372559,ДОО,55.763508,37.556627
374374,ДОО,55.647822,37.579372
3743319,Школы,55.710687,37.756444
37402596,ДОО,55.742364,37.687714
37432530,ДОО,55.769793,37.574224
37462520,Школы,55.772671,37.577733
37472524,ДОО,55.758562,37.571865
3933389,ДОО,55.674294,37.750739
37532618,Школы,55.759644,37.614707
37872676,ДОО,55.721205,37.576825
38702141,Школы,55.79464,37.486316
38102399,Школы,55.778995,37.706104
38112446,Школы,55.743641,37.637191
38382430,ДОО,55.766704,37.667891
385062,ДОО,55.722188,37.821307
38532513,Школы,55.762021,37.597883
38732126,ДОО,55.808459,37.452725
38752121,Школы,55.805406,37.482316
38874153,ДОО,55.538416,37.530063
389389,ДОО,55.679299,37.455211
3893474,ДОО,55.666196,37.772329
3898138,ДОО,55.812651,37.800801
391391,Школы,55.820384,37.754182
39114203,ДОО,55.601745,37.523009
39194218,ДОО,55.598835,37.536367
392392,ДОО,55.821734,37.757083
3923361,ДОО,55.761493,37.701592
39291912,ДОО,55.8501,37.344862
39382002,ДОО,55.862381,37.439079
394394,Школы,55.78012,37.496002
39421932,ДОО,55.853462,37.356808
39472042,ДОО,55.782115,37.391371
39732132,Школы,55.800559,37.457226
3981134,ДОО,55.825884,37.818934
39871722,ДОО,55.871406,37.589134
39941696,Школы,55.864448,37.623292
39981768,Школы,55.890683,37.658884
40011790,ДОО,55.940626,37.553946
40071765,ДОО,55.891385,37.666886
40121733,ДОО,55.830424,37.660787
40151777,ДОО,55.891138,37.648584
40341820,Школы,55.876935,37.624776
4043534,Школы,55.712059,37.943379
40421840,ДОО,55.867444,37.699875
40561590,ДОО,55.901809,37.584339
40591551,Школы,55.823502,37.582658
40911609,ДОО,55.885159,37.694772
40921672,Школы,55.866754,37.601358
4141,Школы,55.812991,37.751194
41031682,ДОО,55.870877,37.614408
4111125,Школы,55.804256,37.804042
41161312,ДОО,55.80058,37.508468
41321354,Школы,55.824049,37.567429
415415,Школы,55.778782,37.473761
4173524,Школы,55.684365,37.918343
4151395,ОК,55.75991,37.740591
41521495,ДОО,55.894735,37.592511
41561460,Школы,55.883974,37.594503
416416,Школы,55.698122,37.821695
41711509,ДОО,55.895044,37.609474
41934029,Школы,55.669966,37.575961
41991146,Школы,55.862667,37.566219
42031207,ДОО,55.874034,37.530595
421421,ДОО,55.895766,37.532852
4212526,Школы,55.756793,37.594705
9df29cbf-0775-4c55-86a0-309291024a86,ДОО,55.706125,37.677997
4211108,ДОО,55.818637,37.800503
42221217,ДОО,55.881457,37.494793
427427,ОК,55.815446,37.809397
432377,ДОО,55.511487,37.528505
4353686,Школы,55.690988,37.579728
4612961,Школы,55.646156,37.614837
443443,ДОО,55.85051,37.640004
4431240,Школы,55.828795,37.527097
444444,ОК,55.837202,37.519334
445445,ОК,55.852503,37.653914
4562968,Школы,55.671567,37.612139
461461,ДОО,55.665978,37.747547
4622949,Школы,55.676099,37.670533
4713026,ДОО,55.607941,37.750758
476476,ДОО,55.647512,37.600346
4762610,Школы,55.765301,37.601215
4833187,Школы,55.605681,37.619655
486486,Школы,55.872935,37.512357
4873002,Школы,55.618331,37.721938
491491,ДОО,55.87205,37.545412
4912937,ДОО,55.680334,37.681079
5283123,ДОО,55.625705,37.601681
493493,ОК,55.893661,37.531075
495496,Школы,55.760369,37.537053
500502,ОК,55.712961,37.769528
5053048,ДОО,55.603245,37.716146
5073021,ДОО,55.619773,37.702543
5213147,ДОО,55.610666,37.587136
53696,ДОО,55.688302,37.466587
5303119,ДОО,55.627865,37.608221
532534,ДОО,55.77295,37.705153
608610,Школы,55.799739,37.726247
5323108,ДОО,55.63515,37.607629
536538,ДОО,55.810302,37.494871
588590,ДОО,55.580249,37.599674
5363145,ДОО,55.610279,37.6007
539541,Школы,55.591026,37.604404
541543,ОК,55.857836,37.471515
5432634,ДОО,55.769772,37.599697
547549,Школы,55.59974,37.658454
4e3b6db9-bb9d-4831-9d87-2ff3fc49f57f,ДОО,55.540871,37.575551
55695,ДОО,55.673179,37.45255
553555,ДОО,56.007929,37.793931
5533166,ДОО,55.60265,37.618921
554556,Школы,55.735751,37.405599
5563180,ДОО,55.601618,37.623617
5656,ДОО,55.565579,37.456511
609611,ДОО,55.801089,37.810474
56672,Школы,55.637701,37.344632
562564,Школы,55.825403,37.521347
5643210,ДОО,55.689663,37.85586
5683219,ДОО,55.698438,37.812417
57670,ДОО,55.638876,37.345468
573575,ДОО,55.79658,37.777009
16061952,Школы,55.856725,37.346738
5732601,ДОО,55.772329,37.617502
5882531,Школы,55.760109,37.563667
6092679,ДОО,55.720875,37.567845
66,ДОО,55.565578,37.454951
66,ДОО,55.818685,37.717183
6002551,ДОО,55.767035,37.582556
6052646,ДОО,55.743079,37.594718
fbb4fd4f-97a1-42a2-88fc-f9c6a3a59f31,ДОО,55.680566,37.68633
6142616,ДОО,55.787449,37.590528
6282808,Школы,55.720973,37.64906
634636,ДОО,55.738812,37.499488
63460,ДОО,55.722121,37.830251
7622050,ДОО,55.806678,37.413583
6432719,ДОО,55.584001,37.68896
647649,ДОО,55.809382,37.652106
487487,Школы,55.684401,37.755913
6472753,Школы,55.591364,37.639773
650652,Школы,55.87423,37.718846
6532927,ДОО,55.675847,37.691448
6834222,ДОО,55.612247,37.548608
684941,ДОО,55.96549,37.152372
71678,Школы,55.713168,37.481802
7202492,Школы,55.780051,37.642601
727729,ОК,55.708314,37.935447
7282456,Школы,55.732972,37.636181
763765,ДОО,55.703572,37.795084
737739,ОК,55.696653,37.478776
7441935,Школы,55.836241,37.359412
751753,ДОО,55.812428,37.606649
7511893,ДОО,55.849016,37.349158
7561871,Школы,55.904278,37.382575
7601997,Школы,55.855025,37.413358
7632054,ДОО,55.800511,37.399119
764766,ОК,55.759931,37.545551
7661741,ДОО,55.854033,37.645666
776778,ДОО,55.789375,37.619455
7761798,ДОО,55.925027,37.542571
542544,ДОО,55.810853,37.531835
7832000,ДОО,55.854632,37.440874
7862172,ДОО,55.847132,37.440733
793795,ОК,55.647628,37.70522
795797,ОК,55.686757,37.698298
798800,Школы,55.864482,37.370574
804806,ОК,55.771823,37.507068
810812,ОК,55.312184,37.172856
818120,ДОО,55.81587,37.802176
8211482,ДОО,55.86801,37.658368
824826,Школы,55.637395,37.588314
563565,ДОО,55.825783,37.522923
8262798,ДОО,55.704133,37.662722
8272795,Школы,55.704849,37.655505
8484,ДОО,55.69785,37.45943
84784,Школы,55.646754,37.399574
845847,ДОО,55.520702,37.248274
8451606,Школы,55.879564,37.688809
e4e925f8-7f28-4027-bef1-3a01fbb02d2e,ДОО,55.643171,37.651717
8461627,Школы,55.8241,37.600278
8585,ОК,55.690033,37.454002
8501645,ДОО,55.816696,37.618523
868870,ОК,55.810969,37.598682
873875,ОК,55.885454,37.510979
896898,ОК,55.893513,37.641398
19473404,ДОО,55.679497,37.7572
876878,ОК,55.855319,37.71767
8931720,ДОО,55.862781,37.587622
894896,ОК,55.882182,37.626474
898900,ОК,55.840316,37.447229
9090,ДОО,55.69155,37.455963
90766,ДОО,55.652349,37.401934
900902,ОК,55.820936,37.43343
903905,ДОО,55.696014,37.661399
9031834,ДОО,55.875258,37.649766
911913,ОК,55.773492,37.500812
918920,ОК,55.783894,37.546122
922924,ОК,55.867082,37.458659
93435,ДОО,55.808839,37.724263
9351096,ДОО,55.871042,37.549656
8934c6f7-4d39-48bf-b604-f8e3e9da1ad0,ДОО,55.787142,37.522406
94731,Школы,55.698232,37.509051
940535,ДОО,55.769541,37.396402
941934,ДОО,55.973743,37.171849
943945,Школы,55.753334,37.686549
947949,ОК,55.875477,37.592134
9481197,Школы,55.884221,37.522944
24594b2f-9c6b-42c4-bf1b-4003bebab983,ДОО,55.884626,37.394944
954956,Школы,55.701768,37.714776
976978,ОК,55.687968,37.619657
986932,Школы,55.973634,37.166152
995997,ОК,55.853629,37.576781
10131350,ДОО,55.810435,37.575031
107730,Школы,55.69733,37.509816
10211023,Школы,55.767126,37.569524
10241026,Школы,55.313755,37.181397
1026637,ДОО,55.709341,37.40048
10281030,Школы,55.502475,37.596814
10331035,Школы,55.772815,37.735433
1038752,Школы,55.709331,37.513558
1049702,Школы,55.675786,37.448484
1072786,ДОО,55.65473,37.397897
1073791,ДОО,55.654736,37.405005
10771088,ДОО,55.871485,37.558959
10941096,ДОО,55.704602,37.862779
1094296,Школы,55.746354,37.819336
12031205,ДОО,55.73775,37.597589
115873,Школы,55.732711,37.481334
110110,Школы,55.502642,37.326382
11021435,ДОО,55.82388,37.662496
1105292,Школы,55.747587,37.792694
11081110,ДОО,55.71832,37.956896
1108251,Школы,55.713417,37.852627
1109249,ДОО,55.718494,37.885579
112112,Школы,55.396658,37.364817
1130321,ДОО,55.733676,37.859725
114114,Школы,55.38731,37.398468
11461148,ДОО,55.492997,37.553184
1146333,Школы,55.757053,37.803499
11581160,ОК,55.56554,37.385951
11751177,Школы,55.210847,37.07129
11871189,Школы,55.598693,37.665033
11953270,ДОО,55.709102,37.820864
1197228,ДОО,55.795918,37.783374
12023271,Школы,55.708988,37.816314
1203230,Школы,55.710097,37.89088
12931295,ОК,55.519853,37.198481
121121,ОК,55.74468,37.519409
12102370,ДОО,55.417604,37.413173
12251227,ОК,55.54569,37.564342
12331235,ДОО,55.757553,37.473205
1233208,ДОО,55.801565,37.789412
8fbe90a1-f0c1-4d79-8bd3-8cb1622b28c1,Школы,55.814012,37.428192
12423628,ДОО,55.703252,37.746949
12493724,ДОО,55.70403,37.57752
12523955,ДОО,55.566293,37.566454
12613890,ДОО,55.671965,37.53559
1264194,Школы,55.769923,37.829178
12733996,Школы,55.633409,37.476243
12752300,Школы,55.473739,37.543138
12792240,Школы,55.411989,37.190998
12851287,ОК,55.76582,37.531106
1288341,Школы,55.758572,37.777277
12894017,Школы,55.6178,37.493453
129776,ДОО,55.648421,37.413432
130773,ДОО,55.653599,37.413292
13021304,ОК,55.857429,37.519291
13814132,Школы,55.503182,37.578835
1309488,ДОО,55.795743,37.684678
13244078,ДОО,55.548091,37.53075
13371340,ДОО,55.547802,37.294638
40e0ceff-38be-4eed-a06d-fa1ff9f09076,Школы,55.677828,37.452793
13874122,ДОО,55.544634,37.564697
134796,Школы,55.642049,37.387755
13491352,Школы,55.580168,37.42202
13571360,ДОО,55.529962,37.350443
13572886,Школы,55.64105,37.660143
13881391,Школы,55.810079,37.541217
098c39ee-1775-41ae-828f-8b0253f432d9,Школы,55.714417,37.455994
13633809,ДОО,55.649716,37.574104
13651368,ОК,55.472799,37.416959
13683844,ДОО,55.637479,37.539016
13691372,ДОО,55.560567,37.400162
13693841,ДОО,55.632888,37.534325
13801383,ОК,55.553112,37.402137
b3feb201-b696-4d45-a094-430ea0afe9f9,ДОО,55.785016,37.737971
13981401,ДОО,55.498791,37.405903
14011404,ДОО,55.499115,37.396905
14033827,Школы,55.653287,37.527096
14053879,ДОО,55.675357,37.523162
14093905,Школы,55.683299,37.523888
14201423,ДОО,55.709046,37.69501
dfe4111c-ee14-4c68-93a2-7b6a5ef54ca6,ДОО,55.905497,37.549545
14203853,Школы,55.667826,37.595401
14403743,Школы,55.698611,37.555323
14413744,ДОО,55.699794,37.554758
14461460,ОК,55.763385,37.5387
15893568,Школы,55.690852,37.720006
16093290,ДОО,55.703629,37.750087
14483718,ДОО,55.70588,37.582871
14513118,Школы,55.629768,37.607555
14593731,Школы,55.688211,37.539444
14763727,ДОО,55.691561,37.547637
14784274,Школы,55.532449,37.528813
14852187,Школы,55.6344,37.326442
14873722,Школы,55.706607,37.583743
15033760,Школы,55.699073,37.55829
15073262,ДОО,55.710291,37.812989
15092112,Школы,55.770628,37.49261
15113770,ДОО,55.643453,37.598742
15253805,Школы,55.660398,37.606019
26d43599-d301-4605-914f-6bd441ffdda6,ДОО,55.705539,37.677959
15273764,Школы,55.699351,37.555886
15282708,ДОО,55.583847,37.695572
15292562,ДОО,55.744492,37.645776
15313008,ДОО,55.613304,37.710772
15402230,ДОО,55.601077,37.161775
16023639,ДОО,55.717495,37.732471
15513753,ДОО,55.706785,37.572535
15582364,ДОО,55.549203,37.321603
156156,Школы,55.612052,37.207906
15621599,Школы,55.872586,37.680579
15631587,ДОО,55.893336,37.584296
15803585,ДОО,55.678758,37.725616
161473,Школы,55.789116,37.684894
16332104,Школы,55.78035,37.483939
16382552,Школы,55.766474,37.584673
16543625,Школы,55.712079,37.742443
16563648,ДОО,55.702439,37.740274
16983660,Школы,55.707815,37.675303
17623516,ДОО,55.699821,37.915433
166166,ОК,55.771921,37.536632
16663621,ДОО,55.714133,37.755945
16673626,ДОО,55.71079,37.740307
1668990,ДОО,55.997765,37.188384
16763709,Школы,55.682204,37.57097
17013673,ДОО,55.711708,37.670027
17124288,ДОО,55.495216,37.518191
17151227,ДОО,55.868229,37.532391
17193482,ДОО,55.650926,37.721569
17233486,ДОО,55.649173,37.739787
1733792,Школы,55.663511,37.424764
1740943,Школы,55.97312,37.163783
17643515,ДОО,55.701969,37.925498
21101056,ДОО,55.798311,37.556248
17673470,Школы,55.66298,37.750713
178178,Школы,55.729368,37.741106
17943546,ДОО,55.69873,37.92532
18003501,Школы,55.660178,37.745383
18013498,Школы,55.653535,37.749345
181181,ДОО,55.684913,37.465348
19013375,Школы,55.671455,37.7689
1811812,Школы,55.87432,37.641536
18353573,ДОО,55.654668,37.703837
184184,ОК,55.559235,37.473961
18463551,ДОО,55.734474,37.745368
19383419,ДОО,55.647967,37.750832
18502108,ДОО,55.772485,37.485509
18573382,ДОО,55.675188,37.807857
187187,ДОО,55.671276,37.438776
187583,Школы,55.730771,37.41064
df9a14f8-7c52-4d44-a458-165387298289,Школы,55.939764,37.355184
18713329,Школы,55.697155,37.7728
966fbe30-de08-49cb-92a8-937bec8982ce,ДОО,55.676541,37.448761
19073365,ДОО,55.678756,37.773432
19133368,ДОО,55.678164,37.800664
19143374,Школы,55.671975,37.767614
1922372,Школы,55.5118,37.570042
19833849,Школы,55.650011,37.524991
19291430,ДОО,55.778808,37.521579
19353395,ДОО,55.671841,37.791644
19551284,Школы,55.868574,37.470916
196196,Школы,55.647605,37.420509
19631646,Школы,55.801977,37.632024
19773448,Школы,55.663689,37.767484
20083788,ДОО,55.648844,37.581319
20193947,Школы,55.646168,37.498282
20283928,Школы,55.665496,37.522528
202920,ДОО,55.807723,37.711539
20303896,ДОО,55.678098,37.51727
20343899,Школы,55.686295,37.528351
20443944,Школы,55.667194,37.549567
205730,Школы,55.812644,37.702034
20593980,ДОО,55.570805,37.586579
20693971,ДОО,55.57336,37.588933
216573,ДОО,55.735777,37.417673
20793937,ДОО,55.65958,37.517925
20802282,Школы,55.466339,36.937825
20843978,ДОО,55.567228,37.584663
20853979,Школы,55.570386,37.584652
20943974,ДОО,55.576305,37.576192
22763112,ДОО,55.63361,37.605919
219219,ДОО,55.739958,37.527018
211856,ДОО,55.852481,37.695454
210620,Школы,55.724503,37.427009
21024025,ДОО,55.620809,37.497489
21064058,ДОО,55.666514,37.572208
21084044,ДОО,55.652035,37.557419
2109521,ДОО,55.745338,37.561583
21232338,Школы,55.591214,37.460404
213213,ДОО,55.725071,37.475293
2132352,ДОО,55.488075,37.303917
21512257,ДОО,55.590807,37.375325
216216,ДОО,55.68385,37.445159
21612232,ДОО,55.448773,37.243735
21622222,ОК,55.347663,36.943078
21672218,ДОО,55.519643,37.346728
2183856,ДОО,55.734926,37.492508
21864095,ДОО,55.531648,37.502154
eb89ad4d-9af2-43ed-ad23-24b472e9910d,ДОО,55.56038,37.586415
219590,Школы,55.73231,37.423476
2206814,Школы,55.653614,37.485595
22164135,ДОО,55.539277,37.577877
22282,ДОО,55.797939,37.819908
22813121,ДОО,55.624095,37.612632
22453356,ДОО,55.763352,37.703449
22261613,ДОО,55.88559,37.704019
22271668,ДОО,55.852761,37.611549
22291666,Школы,55.816449,37.629153
22351362,ДОО,55.841157,37.572521
22444046,ДОО,55.66198,37.573352
229229,Школы,55.882472,37.509412
22493248,ДОО,55.687181,37.862458
22581288,ДОО,55.859184,37.470068
22663096,ДОО,55.620186,37.666196
22673308,ДОО,55.699911,37.788927
22693354,Школы,55.767481,37.711708
230683,Школы,55.705712,37.464106
23033189,ДОО,55.60574,37.612564
23152994,ДОО,55.617737,37.725631
23223077,ДОО,55.633236,37.652306
23244101,ДОО,55.54446,37.518092
23322762,Школы,55.584024,37.651107
234681,Школы,55.706731,37.47472
235235,ДОО,55.863654,37.461261
235682,Школы,55.704797,37.467872
23562572,ДОО,55.732991,37.655338
23582576,ДОО,55.738049,37.665278
23591440,Школы,55.821738,37.652863
2373143,ДОО,55.825015,37.818991
23742660,ДОО,55.724884,37.566099
23771173,ДОО,55.84416,37.486982
23832735,Школы,55.591276,37.670276
23942484,Школы,55.785584,37.632069
23962538,ДОО,55.761873,37.599867
24053082,Школы,55.620555,37.651033
241241,ДОО,55.688287,37.638397
241597,ДОО,55.739321,37.42811
24212505,ДОО,55.763123,37.599439
24364156,ДОО,55.535749,37.519676
24392174,ДОО,55.846532,37.421629
24474163,Школы,55.61063,37.530039
245252,Школы,55.724397,37.834806
2454141,Школы,55.822119,37.819879
2468826,Школы,55.658681,37.467265
24813238,Школы,55.680484,37.855393
254612,Школы,55.718235,37.394169
24831937,ДОО,55.829345,37.359624
24842020,Школы,55.856147,37.444156
25042671,ДОО,55.72386,37.582052
25052521,Школы,55.760879,37.604887
25112015,ДОО,55.855216,37.417868
25122047,ДОО,55.811484,37.39526
25221704,Школы,55.860258,37.604985
25232522,ДОО,55.766537,37.575285
255255,Школы,55.658971,37.730331
25251756,ДОО,55.886561,37.649958
25261760,Школы,55.884231,37.651171
babb8326-8742-43d3-b5ee-9b984da72735,ДОО,55.85391,37.435161
253336,ДОО,55.634136,37.331223
25302672,Школы,55.722253,37.579396
25391852,Школы,55.868713,37.712
61ab1064-b74f-44fb-b90c-27dbb5df1115,ДОО,55.590197,37.611319
25551857,ДОО,55.861976,37.697969
25651600,ДОО,55.865477,37.684003
2566123,ДОО,55.819133,37.82259
25691514,ДОО,55.89934,37.616498
25911643,ДОО,55.807649,37.613679
26001611,Школы,55.884287,37.694087
26151375,Школы,55.86943,37.492175
26211343,ДОО,55.814,37.561595
26321446,ДОО,55.813704,37.654458
26531488,ДОО,55.867661,37.668243
26541478,Школы,55.863319,37.679391
27321047,ДОО,55.805067,37.539599
26611277,Школы,55.867584,37.470739
26681140,ДОО,55.865462,37.568715
26751188,ДОО,55.894988,37.541022
0f960d65-ce94-4ec2-9144-33826c724bd3,ДОО,55.89562,37.3987
26771174,Школы,55.84989,37.49452
268359,Школы,55.763214,37.790604
269269,ДОО,55.708747,37.770545
269347,Школы,55.759546,37.783616
26941234,Школы,55.874494,37.520677
26981193,ДОО,55.892967,37.527891
531838b7-00b5-4559-b68b-fc2383d119bf,ДОО,55.85939,37.636754
27011263,ДОО,55.837793,37.529081
2709961,Школы,55.994466,37.206095
2727945,ДОО,55.998384,37.198633
2734960,Школы,55.994193,37.205178
27454131,ДОО,55.502445,37.59875
2748988,ДОО,55.988425,37.172555
2752431,Школы,55.769125,37.668107
27551068,ДОО,55.79081,37.583704
27621061,Школы,55.786998,37.573537
27981015,Школы,55.985202,37.190388
b7e3c2c6-def3-47eb-bb23-05deaddec02d,ДОО,55.807209,37.519998
28024283,ОК,55.583257,37.578853
2818539,ДОО,55.75221,37.415273
282282,ОК,55.891681,37.538834
283382,Школы,55.801853,37.716888
2830625,ДОО,55.724745,37.440836
2832567,ДОО,55.729015,37.414637
8c23b3f3-11c4-4c9f-9ec1-c2f17d898e43,ДОО,55.823475,37.509653
2833572,ДОО,55.73576,37.418956
285467,ДОО,55.701492,37.395138
2857392,ДОО,55.797509,37.736357
2863356,Школы,55.75606,37.786389
287287,Школы,55.764781,37.736142
2878379,Школы,55.798142,37.70738
28833328,ДОО,55.701893,37.755401
2888468,ДОО,55.79146,37.682479
2889407,Школы,55.807357,37.806255
289289,ОК,55.822337,37.718221
28993311,Школы,55.711644,37.76676
ed00f5c6-6df8-4cc1-b5ee-ed191ada787c,ДОО,55.806921,37.780074
29123560,ДОО,55.693865,37.720894
293337,Школы,55.756359,37.801086
29433230,ДОО,55.712014,37.808172
29472907,ДОО,55.663404,37.64851
8d1f8d2b-4f71-4ccb-a078-57cdb2b22059,ДОО,55.86872,37.712
29482801,ДОО,55.710269,37.611242
29863227,Школы,55.697155,37.855113
29492909,Школы,55.67912,37.659255
29522943,ДОО,55.680772,37.703407
b40bd7bd-dc1b-4904-a43a-28d6bd5dcec3,ДОО,55.788342,37.521566
29652993,ДОО,55.623871,37.724125
297466,Школы,55.734788,37.836611
29823201,ДОО,55.582477,37.599854
2647b1a2-2497-4df6-8637-f7ee0d6a7d93,ДОО,55.742371,37.687711
29883169,ДОО,55.599039,37.609917
29952628,Школы,55.786883,37.592164
29962629,ДОО,55.790833,37.592438
301884,ДОО,55.897712,37.398315
30202639,Школы,55.735332,37.598247
30372926,Школы,55.676181,37.695358
30402879,ДОО,55.641446,37.658766
30424231,ДОО,56.008504,37.21028
30502878,Школы,55.650843,37.632215
30524269,ДОО,55.569867,37.281757
30571080,ДОО,55.861059,37.560533
333876f9-5cd9-4c4f-9f59-171d769a7933,ОК,55.555144,37.502535
30594199,Школы,55.599234,37.517708
30644233,Школы,56.00595,37.211779
c5b63667-217c-4bbe-983b-45083eca5114,ДОО,55.701866,37.513192
30712331,ДОО,55.569517,37.487935
30882517,Школы,55.761836,37.59821
3131,ДОО,55.96448,37.163956
3133,ДОО,55.815496,37.700636
31011906,ДОО,55.844762,37.351769
31031907,ДОО,55.845112,37.344415
31041979,ДОО,55.824002,37.444583
31051974,Школы,55.82705,37.454695
31141892,ДОО,55.846985,37.366011
313313,ДОО,55.76133,37.781609
313403,ДОО,55.804126,37.778759
31362119,Школы,55.788273,37.450667
31374238,ДОО,55.995987,37.219082
31514159,ДОО,55.533785,37.52289
31601560,ДОО,55.827696,37.575924
21264fcd-6423-4f7a-ad3b-66f9a8fe33de,Школы,55.555913,37.466169
31791781,ДОО,55.889614,37.668136
318318,ДОО,55.800239,37.817683
3bd778e3-014b-4ca8-ac95-ff81998ed228,ДОО,55.844771,37.35177
31831688,ДОО,55.862322,37.617953
31851675,Школы,55.869316,37.60622
320699,ДОО,55.81682,37.869012
320710,ДОО,55.817847,37.695155
32121130,Школы,55.87758,37.562769
32422751,ДОО,55.592792,37.641952
3243645,Школы,55.639354,37.363528
3263712,Школы,55.666985,37.508565
3269836,Школы,55.669448,37.460897
328328,ДОО,55.874807,37.541965
3351495,ДОО,55.613441,37.251074
328373,ДОО,55.742236,37.75938
3280857,Школы,55.740435,37.495464
3302295,ДОО,55.748045,37.824295
3310328,ДОО,55.74477,37.873546
3319281,Школы,55.755063,37.820328
333333,Школы,55.814612,37.792676
33602264,Школы,55.592645,37.372378
33614,Школы,55.807163,37.712355
33642325,Школы,55.54174,37.481988
33652313,ДОО,55.603068,37.413044
3370222,Школы,55.793536,37.781191
338338,ДОО,55.861108,37.440914
3384287,ДОО,55.998822,37.215326
3381259,ДОО,55.712931,37.883295
3418195,ДОО,55.795838,37.792364
34274041,Школы,55.669373,37.563847
34334071,ДОО,55.540498,37.542028
34383797,ДОО,55.656011,37.588305
347347,ДОО,55.669552,37.56265
347505,ДОО,55.748688,37.571665
34834266,ДОО,55.516511,37.226946
34844265,ДОО,55.536459,37.162923
349848,ДОО,55.765861,37.48329
34974258,Школы,55.846245,37.352307
350350,Школы,55.683036,37.746962
35063576,ДОО,55.685956,37.728579
352352,Школы,55.650213,37.57212
35221900,Школы,55.839738,37.381379
354354,Школы,55.849611,37.493817
35431394,ДОО,55.860772,37.504399
6d4a3ed9-fc53-4c6c-9164-d0a65e43c5a7,ДОО,55.818536,37.56352
35471428,Школы,55.778208,37.529242
3556839,Школы,55.668908,37.464915
35571029,Школы,55.559357,37.312355
35663349,Школы,55.753996,37.711251
38282389,Школы,55.751261,37.580995
35684080,ДОО,55.545628,37.522282
3633332,Школы,55.750389,37.679368
35694082,ДОО,55.541131,37.510508
35743100,Школы,55.634474,37.594362
35863095,Школы,55.621222,37.65329
36024143,ДОО,55.545884,37.553619
3606165,Школы,55.760492,37.830351
363363,ДОО,55.849097,37.479026
36403067,ДОО,55.607987,37.714551
36473090,Школы,55.630859,37.67623
366366,ДОО,55.677455,37.55401
1d8a1692-62ed-4487-b93b-c9df0da900bd,Школы,55.65155,37.472992
3663331,ДОО,55.700341,37.773103
36782829,ДОО,55.711573,37.597891
36852786,Школы,55.631559,37.759257
