УИН,количество этажей всего,высота объекта,Этажность объекта подземная,Этажность объекта наземная,Количество квартир,Общая площадь объекта,Площадь жилых помещений объекта,lon,lat,pricemetr,metroprox,rwprox,medprox,kidprox,schoolprox,cemetprox,industrprox,liveratio,highratio
HH2811-10-0001-001,23.0,81.39,1.0,22.0,829.0,105424.3,59830.1,37.427618593569576,55.81228948856837,0.3541468731280277,0.010115820926725212,0.013935980112850441,0.01252222637334823,0.002531659665251962,0.0018154450051025071,0.04599096938810439,0.01927480446579731,0.5675171663458993,3.6995454545454547
HH2251-10-0002-001,34.0,99.53,1.0,33.0,978.0,78374.5,49494.0,37.408586120681775,55.748270249257,0.36969582691211617,0.008336633536067973,0.017229128931192078,0.005061514835170489,0.005473129446995212,0.0055805551296379124,0.043280484599745365,0.028582859972113413,0.6315064210935954,3.016060606060606
HH7496-10-0001-001,43.0,144.64,4.0,39.0,784.0,139641.1,62148.8,37.581467619301634,55.67372962567151,0.49611845729809345,0.01616909124357024,0.023603414314837094,0.009425439526929697,5.996845949512376e-05,0.0028643376066684973,0.03842882802013739,0.01210886730410998,0.4450609455239181,3.7087179487179482
HJ5302-10-0002-001,15.0,49.31,1.0,14.0,610.0,37756.6,26396.5,37.51377687760095,55.49524534579161,0.20650177846114806,0.042990674675282566,0.0172221979918722,0.009940397476822073,0.002882434364304899,0.001479676886884964,0.011392065197253732,0.07380543475239255,0.6991228023709762,3.5221428571428572
HH2610-10-0001-001,25.0,80.43,1.0,24.0,773.0,69499.9,39952.4,37.42275187888932,55.815746111381266,0.3660414172923185,0.013249354306335793,0.014056833872774179,0.007502573143524003,0.0038408479261277887,0.0029788544090585197,0.042478121092265626,0.013799031696091249,0.5748555033892135,3.3512500000000003
HH3825-10-0001-001,26.0,94.25,1.0,25.0,504.0,39408.85,24151.18,37.46204087787819,55.79052999590569,0.5037686160571253,0.018127208556577866,0.019280782570555873,0.008121222710480219,0.005420976405635052,0.005689168365619703,0.06219099921637414,0.010790022692678833,0.6128364567857221,3.77
HG1281-10-0001-001,33.0,97.2,1.0,32.0,1459.0,100260.7,60641.9,37.37502985656876,55.864226684357575,0.2546667735820265,0.022341192893765932,0.029848791137526386,0.008294115674721518,0.0014780444861276206,0.004463165226455058,0.008176649396359956,0.055062278270618305,0.6048421764460052,3.0375
HH8212-10-0001-001,49.0,199.9,2.0,47.0,754.0,91259.57,42782.22,37.607994977751424,55.811593115048986,0.43433311117033846,0.0057488212441967,0.010047302044625625,0.010766917477397147,0.0015838841462562708,0.0010508378547866174,0.007235957301390002,0.006324185849486664,0.4687970806787715,4.253191489361702
HG8976-99-0001-001,22.0,71.8,1.0,21.0,96.0,10053.3,5276.5,37.63325959281636,55.87269999544052,0.2617522780237387,0.026152653006874752,0.026235040079859853,0.0020300961840231833,0.0016524340409289785,0.0020868383684036285,0.008178180840806274,0.015169146198615624,0.5248525359832096,3.419047619047619
IH0931-10-0001-001,12.0,62.7,1.0,11.0,244.0,36680.0,19233.1,37.69898693290605,55.780172210032674,0.37824074904329097,0.0050421200831741765,0.005829341315964247,0.009235932237626669,0.006139143402585853,0.007213769297726595,0.011243188548567616,0.007271883047664768,0.5243484187568157,5.7
HJ5501-10-0001-001,15.0,47.25,1.0,15.0,208.0,15516.2,9817.7,37.517200440963784,55.497557655677426,0.22540103000668124,0.0405943086684269,0.01673584415216614,0.0074664489606419086,0.0016332916378874768,0.0022075913359105013,0.0078077550386137316,0.06967696536895923,0.6327386860184839,3.15
HG6891-10-0002-001,22.0,65.95,1.0,21.0,410.0,29673.3,16613.2,37.56373546956443,55.84722692186915,0.3144802429865818,0.009202222407182221,0.0075604862885351905,0.013677605798455858,0.006217999768792893,0.0035081910933629683,0.02763684479017007,0.003836001344866934,0.5598703211304439,3.1404761904761904
HH9190-10-0002-001,28.0,89.9,2.0,27.0,1125.0,64328.7,47668.4,37.63780170685813,55.682447514871264,0.42191998830384836,0.015396266812630791,0.017823715969909112,0.011275760021655975,0.0016408311423363568,0.006161633391866578,0.0358335568310159,0.004077744100504354,0.7410129537826818,3.32962962962963
IH1348-10-0002-001,24.0,70.25,1.0,23.0,984.0,101617.1,57769.2,37.710723402869924,55.75153477555104,0.29816511335910606,0.008242654589488354,0.007055836163958016,0.011499929209402748,0.0019295199354262074,0.002385094809664103,0.020010269503207744,0.005984883939451448,0.5684988058112266,3.0543478260869565
HI4962-10-0002-001,17.0,57.2,1.0,16.0,592.0,56039.0,35259.9,37.4980569679543,55.563520671032585,0.20266254543775775,0.030195527380572632,0.05303027049415359,0.006248737301096355,0.0014397725777137657,0.002461529892957786,0.03992685765959357,0.051853807575117,0.6292028765681044,3.575
GI7250-10-0002-001,17.0,50.0,1.0,16.0,962.0,64495.9,41628.5,37.34997535312867,55.52172788550799,0.18385224080341192,0.09832967237743612,0.10078934001083031,0.002521499346509221,4.5848681443045e-05,0.0038523332329628733,0.02588626347886766,0.05477189866506417,0.64544412900665,3.125
HG9070-10-0002-001,26.0,76.1,1.0,25.0,380.0,30579.3,20669.6,37.63522616128521,55.882313147116015,0.2614410634713529,0.026769359935147164,0.025637223573353914,0.005263244563175971,0.0016187287578844811,0.0027924781476224543,0.016993777757944382,0.0068865613399714245,0.6759343739065315,3.0439999999999996
HH4477-10-0001-001,57.0,178.52,5.0,52.0,578.0,69962.0,39409.9,37.476721768634455,55.692118597140976,0.4515890896026549,0.009291427536029783,0.012775558043337486,0.014737373882931198,0.0038240440100577077,0.007999447500179842,0.04021482646345729,0.03198354225306971,0.5633043652268375,3.433076923076923
HI1788-10-0002-001,8.0,26.915,,8.0,143.0,9179.5,7069.8,37.392029763000274,55.518588234739404,0.137125509827386,0.0795202179140439,0.11597190758704579,0.040717285724735215,0.004899437376271518,0.022454174785964193,0.049220318507622186,0.09664527381784589,0.7701726673566098,3.364375
HH8452-04-0002-001,7.0,19.7,3.0,4.0,134.0,104152.2,25279.0,37.615801805777124,55.74606806678686,0.2872719352725616,0.007640519009968131,0.03728256367048674,0.008110054636364793,0.012321301689433907,0.005925218941734312,0.03535962626322296,0.02927683445358158,0.24271210785753927,4.925
IH1014-10-0002-001,19.0,59.77,1.0,18.0,808.0,98692.5,54642.7,37.70207055053068,55.809375616884914,0.2964429125444646,0.018585068263412184,0.0101816600739797,0.013134534087029191,0.0014369849973557569,0.0009730149057335201,0.008133953316880585,0.022244154241661988,0.5536661853737619,3.320555555555556
HG4485-10-0001-001,38.0,127.6,1.0,37.0,1267.0,162798.4,86313.3,37.47994921958384,55.858217994380894,0.29819769110167216,0.004922478141785713,0.008918297650583528,0.009393209526800757,0.0012341562079647254,0.0023493505840692613,0.029945241429642493,0.018528309635751476,0.530185186095195,3.4486486486486485
GI9919-10-0002-002,24.0,80.96,1.0,23.0,1153.0,81920.7,57723.3,37.33237515237923,55.63428563494759,0.19489279400820544,0.002722722100285345,0.003928067154087095,0.008236794467802552,0.0011618286114992698,0.0059342545041776735,0.04565603261220115,0.019702253998531122,0.7046241059951881,3.5199999999999996
IH0729-10-0001-001,35.0,114.7,2.0,33.0,277.0,34720.49,17740.1,37.69070008867577,55.78337042742913,0.4129254346419079,0.011748787677461103,0.009615824548074102,0.007525506393099639,0.0009512645578729529,0.005982406950549902,0.019159089846001363,0.003728701514167771,0.5109403697931683,3.475757575757576
HH4383-10-0002-001,36.0,118.5,3.0,33.0,774.0,100122.0,58673.7,37.477986429143606,55.69422971844978,0.4257680799553095,0.009332870982081298,0.012705338456959273,0.014178726895827222,0.002631213192053343,0.009987493611514341,0.04266777271401838,0.033790936995428664,0.5860220530952238,3.590909090909091
HH6060-10-0001-001,52.0,189.07,2.0,50.0,665.0,83172.0,48664.2,37.53404430800439,55.73257586951003,0.6223907072832593,0.007341435754557104,0.007990133686509075,0.006126749083130492,0.0012352851193150002,0.0017579472555505318,0.02348128476236247,0.009118915103387184,0.5851031597172125,3.7813999999999997
HI0225-10-0002-001,24.0,80.42,1.0,23.0,811.0,89976.0,46298.1,37.34256586512394,55.62436394769738,0.21071640823172297,0.012221876925124598,0.011649474690414382,0.001595806360559655,0.0046498645582411,0.003833385885793747,0.03622326823574054,0.024766515414876768,0.5145605494798613,3.496521739130435
GG6604-10-0003-001,14.0,46.9,2.0,12.0,132.0,18105.0,7811.8,37.2219168169058,55.992728532010105,0.16528020845136615,0.19014490013948718,0.03971129497728696,0.003949725519380231,0.0011355188894454683,0.0015655064645607015,0.01762718007308001,0.2443143828952262,0.4314719690693179,3.908333333333333
HI5169-10-0001-001,16.0,51.81,1.0,15.0,492.0,26129.0,20282.3,37.50602413792717,55.55145317670326,0.23783497799112802,0.01696427525215968,0.040102547139560095,0.010365950193011233,0.005167873632090434,0.002315407582592117,0.050254908067074555,0.06356141297630599,0.776237131156952,3.454
HH7919-10-0002-001,13.0,44.35,1.0,12.0,132.0,9800.0,6293.4,37.59659207783638,55.802926878539665,0.27947019760941044,0.012014749474360908,0.012827074128166294,0.0029281703130207065,0.009378571981191828,0.0011948009161095383,0.010312295211713276,0.0034287518474389895,0.6421836734693878,3.6958333333333333
HH9070-10-0001-001,46.0,159.34,1.0,45.0,761.0,55648.8,40788.6,37.63450615037852,55.71491034583397,0.4223010825485822,0.013252816855919555,0.004721779819467034,0.005882716298426367,0.006017876138453008,0.005574275145271048,0.02791472932319084,0.005501073655778454,0.7329645922284038,3.540888888888889
HH4125-10-0001-001,29.0,87.95,2.0,27.0,1004.0,73158.9,45923.4,37.46902431530982,55.79004079622349,0.3631177001794951,0.01892182393061863,0.02034013877592515,0.010629642894792849,0.0001142808569776168,0.001517939211188174,0.058339637057559124,0.010505107168978598,0.6277213025346199,3.2574074074074075
HH9288-10-0002-001,29.0,98.54,2.0,27.0,258.0,32847.8,14682.7,37.64244669277826,55.68657134751268,0.4046999371590522,0.020352960911732016,0.013279124698429325,0.01256224246623011,0.0015663167200040055,0.0051522204879838555,0.03762297191233086,0.00516824598334002,0.44699188377912674,3.64962962962963
IG0683-10-0002-001,19.0,60.645,1.0,18.0,160.0,11263.7,7555.9,37.68987050064972,55.86080408474392,0.24173554049940257,0.027232146179659425,0.02743038739663922,0.019397670083206798,0.003607942933348901,0.006615383734138924,0.014852337726155159,0.028416013233042898,0.6708186475136944,3.3691666666666666
HH9313-10-0003-001,30.0,97.6,3.0,27.0,826.0,109418.7,63341.4,37.645370222891025,55.81160621217817,0.31048052934762527,0.007638545579780078,0.02098177262225262,0.0035522316819030396,0.0032382122595283076,0.0024967006960047887,0.007044848304635019,0.016414141489886777,0.5788900800320238,3.6148148148148147
IH8378-10-0001-001,1.0,52.24,1.0,19.0,288.0,23688.3,16265.4,37.94651103664891,55.70281919487827,0.18888021838061186,0.020319041689747932,0.09181474351037265,0.007727730728671907,0.002008222417378683,0.003980739446404059,0.06152864769595953,0.019398170028608774,0.6866427730145261,2.7494736842105265
HH2102-10-0001-001,16.0,55.0,1.0,15.0,530.0,60195.0,35441.0,37.405275294854285,55.82872989915379,0.379955000641123,0.02401104181619272,0.007001233691289241,0.01699669050346256,0.006502640172760471,0.004868144373764889,0.03617071590831537,0.011311181807409965,0.588769831381344,3.6666666666666665
HG6685-10-0001-001,33.0,99.25,1.0,32.0,583.0,30393.11,24522.3,37.55633651385145,55.85851388520518,0.3143073943507579,0.0055537100091238994,0.010613088573857375,0.0057269823413734905,0.0016249200912322888,0.004497287442074337,0.03719452130522853,0.012292006544940249,0.8068374707293857,3.1015625
HH2506-99-0002-001,44.0,144.91,2.0,42.0,1412.0,118282.5,69387.8,37.41773614412068,55.82225300279677,0.3959551355754371,0.018443397841770938,0.015836915954652506,0.0036810069713349345,0.0024198128878215124,0.0074280502663645834,0.04100053847663043,0.005944815971191818,0.5866277767209858,3.4502380952380953
HH5038-10-0001-001,66.0,199.37,2.0,64.0,1114.0,82947.0,57230.5,37.50073628597036,55.76892400837193,0.3914147034369451,0.01997391625876537,0.010922246100480749,0.008751585715728141,0.003373941788111331,0.006542124974804008,0.051014200050311515,0.004587596395786458,0.6899646762390442,3.11515625
IH2911-10-0001-001,31.0,94.4,1.0,30.0,693.0,42919.2,27507.5,37.76635191340046,55.81518662953341,0.3047567285700815,0.02413210488218532,0.023696715811500586,0.008671338342494683,0.006630663392301937,0.01078227731919404,0.02096643105263506,0.02868807331616938,0.6409136237394919,3.146666666666667
HG4694-10-0002-003,34.0,99.61,2.0,32.0,583.0,47799.8,30820.3,37.48802912973535,55.842620410707966,0.31865582841046225,0.002880993142296979,0.01717008393549952,0.0025947379973141446,0.000911563154726732,0.005435440082349316,0.014799949314724632,0.004451810455920375,0.6447788484470646,3.1128125
HI1712-10-0002-001,24.0,73.95,1.0,23.0,440.0,21034.1,14039.0,37.390706235883115,55.64568443601371,0.2946109340914508,0.003904490375064392,0.024423532798590747,0.011172214479988098,0.003183217000905815,0.004252942966248296,0.018688150355749195,0.011954858578583022,0.6674400140723873,3.215217391304348
II1839-10-0002-001,26.0,74.9,1.0,25.0,243.0,23582.6,16353.6,37.733131223451075,55.600471773969296,0.27801114895394846,0.016838263323534584,0.059663416220699525,0.006757716891258808,0.001371646994069808,0.0021717835515849713,0.023094164288900054,0.0545702921501421,0.6934604326919,2.9960000000000004
HH8519-10-0001-001,51.0,185.5,2.0,49.0,1104.0,98205.0,56605.0,37.621221291216656,55.80273907135454,0.4131904337231056,0.00873069761068044,0.014653626337507285,0.007375821074118096,0.003965573973573985,0.010648329197374927,0.015853857198773115,0.009747962415805379,0.5763963138333079,3.7857142857142856
IH1146-10-0002-001,28.0,82.71,2.0,26.0,350.0,40714.7,23206.6,37.705570462157056,55.75576253993728,0.3468456053118998,0.0017580982278634595,0.005188997637456308,0.008514685781968187,0.0017491282213233333,0.004832009900905088,0.014985326959683347,0.012142220393863533,0.5699808668613547,3.1811538461538458
HH6248-10-0001-001,91.0,339.9,4.0,87.0,866.0,143480.18,83814.09,37.543836469189635,55.75242290218249,0.7282916644262667,0.003399238776300866,0.004921760793847574,0.0039367876735078265,0.005094536272771171,0.004177892362960719,0.014752495096268959,0.009625755942782078,0.5841509956288039,3.9068965517241376
HG4895-10-0002-001,34.0,99.98,1.0,33.0,736.0,61933.5,35879.4,37.49616904854645,55.841265578804745,0.3461639234744651,0.009535209192425887,0.015711118510928292,0.00598097703341455,0.0036711786791290943,0.004770086440607221,0.006744728742610468,0.011926850900412744,0.5793213688875972,3.0296969696969698
GI9171-10-0001-001,18.0,57.86,1.0,17.0,448.0,27664.93,20290.02,37.302391000986255,55.54761694664841,0.20673408379577635,0.09239090463508846,0.06109450511432775,0.019251970452763435,0.007755209154872247,0.011849273346574664,0.04391689176198651,0.03126108019623475,0.7334202544521168,3.4035294117647057
HH8473-10-0001-001,16.0,58.04,1.0,15.0,207.0,25493.5,12513.0,37.615517252057316,55.7104244527152,0.719545394270308,0.007509012300127358,0.007326646450723115,0.004256415315384517,0.002187497154922512,0.003221651993693313,0.009408664450907826,0.017539002078772268,0.49083099613627,3.869333333333333
HH2253-10-0002-001,28.0,83.0,2.0,26.0,305.0,41032.3,20769.0,37.407128077817674,55.74386849599212,0.3219212020804235,0.010291965125575555,0.012720305388422384,0.0013219443604190742,0.0008567281313614921,0.002455237372926274,0.039544822890863876,0.02795963020474161,0.5061622185449024,3.1923076923076925
HG6684-10-0001-001,33.0,98.8,2.0,31.0,562.0,44182.2,23802.7,37.55634813107531,55.85839238321113,0.3765899612203625,0.005491705963370211,0.010522873377164234,0.005842213426366736,0.0016213073745674083,0.004616896575551817,0.03714268873507499,0.012204562406075908,0.5387395829089543,3.1870967741935483
HH4126-10-0002-001,26.0,79.99,2.0,25.0,312.0,20347.0,13176.0,37.47203092982654,55.78924324077302,0.2903480674463924,0.02056961641631495,0.022037935492621626,0.011778753734282056,0.002554703399576186,0.0016761388056705108,0.05736576079351414,0.012269378728421352,0.6475647515604266,3.1995999999999998
HH3068-10-0002-001,21.0,64.0,2.0,19.0,257.0,30399.8,16542.5,37.43586525335539,55.718988917917855,0.27237925062959334,0.015486682581478759,0.013252572393104832,0.004844960721611662,0.0021017593041918023,0.001379428573203801,0.019584596664199205,0.014939896442992082,0.54416476424187,3.3684210526315788
HI3947-10-0001-001,17.0,51.6,1.0,16.0,191.0,7969.8,6522.8,37.46304111103966,55.583619898258554,0.3463258043813649,0.015444179534769176,0.0849628854093809,0.01457738541774244,0.007885820613798604,0.008038951168836796,0.01709067560723213,0.04437788644592887,0.8184396095259605,3.225
HI3967-10-0002-001,17.0,45.97,2.0,16.0,805.0,58226.0,36892.8,37.463262471142045,55.55406876288529,0.20143410055278277,0.008045902532587681,0.061670045155227386,0.01762808289411648,0.003203492151187747,0.0034422551528620823,0.01286046542587943,0.07343075902499284,0.6336138494830489,2.873125
HH8466-10-0003-001,23.0,92.3,0.0,23.0,126.0,15937.0,12806.8,37.61582924844532,55.72258306043864,0.31546084027777777,0.008537840971170548,0.014863379742804467,0.008293760969837334,0.0036055246084582535,0.003209107878771299,0.01713048729820088,0.014261703836105834,0.8035891322080693,4.01304347826087
HI1511-10-0002-001,24.0,74.82,1.0,23.0,576.0,52504.0,31369.6,37.38608119223893,55.64732048912562,0.24739891868885958,0.005499658176452992,0.01959823050216995,0.009229990626349471,0.001592727320710237,0.0031711203030348,0.01732928557496397,0.014536754553900674,0.597470668901417,3.2530434782608695
GH9824-10-0002-001,14.0,50.45,1.0,13.0,465.0,72672.2,41520.7,37.34338717861427,55.790282485242216,0.45791732776529304,0.03693462555044804,0.03518654150034165,0.004614882709661264,0.0031662421317957884,0.002550146247662488,0.024336037909256012,0.008235451505158758,0.5713422739369387,3.880769230769231
GI3748-10-0001-001,7.0,26.0,1.0,7.0,382.0,17592.8,15221.76,37.12668606248361,55.58638862168891,0.16670053074711752,0.21377582623663002,0.006571615828849123,0.0204459991674103,0.0008712332802716602,0.02223508778554951,0.030034000381854466,0.1504621992903034,0.8652266836433087,3.7142857142857144
TT0000-10-0593-001,34.0,99.21,1.0,33.0,754.0,48183.34,29440.4,37.641601334728925,55.62772816770221,0.28845465334557724,0.01694997906252529,0.025213696168804454,0.008606169588065874,0.0009571742456946771,0.002157762629692679,0.007795729804522535,0.008814320372687185,0.6110078711853517,3.0063636363636363
IH2364-10-0002-001,24.0,74.62,1.0,23.0,746.0,67534.0,40788.7,37.746256785695486,55.72558516865617,0.25065819941718087,0.007142823178131024,0.015068282159400866,0.009872470614015928,0.004132618189461997,0.0030151848935278096,0.05225946395455443,0.013543644895897752,0.603972813693843,3.244347826086957
TT0000-10-0675-001,12.0,43.8,2.0,10.0,80.0,15523.7,7939.6,37.499986221848815,55.76668128078767,0.724263908149921,0.02161035342299762,0.01317199861450396,0.011017396479550277,0.00334382635233349,0.0065733191826560225,0.05163912932110811,0.003940762038079558,0.5114502341580938,4.38
HH8560-10-0001-001,5.0,22.7,1.0,5.0,4.0,1226.56,1005.18,37.61719619234506,55.73255683934773,1.2101709245325245,0.005610961687039946,0.023777298404376226,0.0054805543894456635,0.0005906368058896678,0.001444377951717086,0.024651570141155564,0.01758610112811326,0.819511479259066,4.54
II0023-10-0002-001,17.0,54.8,1.0,1.0,111.0,11276.8,5685.0,37.667589443317276,55.62796536541624,0.2556300430903126,0.0066902575925827995,0.0031055263201926506,0.00476272891781327,0.0011321794470316256,0.0033101513283858705,0.03000402696659212,0.021070177839101093,0.5041323779795687,54.8
HH7456-10-0002-001,9.0,27.5,2.0,7.0,30.0,9680.0,5168.3,37.582461019993524,55.73921848593643,0.8127684352710702,0.00820025535612907,0.014660594391924808,0.007496858521081874,0.003914036742708576,0.0033046539512287124,0.03085850913829208,0.020171698017253867,0.5339152892561984,3.9285714285714284
HG6786-10-0001-001,34.0,99.95,1.0,33.0,1432.0,87438.0,62686.0,37.55748876391282,55.8550240030137,0.28083325562419725,0.004006598684608606,0.009017881748155413,0.009049977241424345,0.004243553262633208,0.007988953727436634,0.035050393649734925,0.009345747527058584,0.7169194171870353,3.028787878787879
HG1181-10-0002-001,26.0,74.8,1.0,25.0,1046.0,81041.1,51283.6,37.372872931403144,55.864300641762185,0.21922494926745326,0.020374883116129564,0.030588681976957733,0.0062630552172926604,0.0023717071279929047,0.002306073807751287,0.006343432103626852,0.056754273279778035,0.6328097718318235,2.992
GG6604-10-0001-001,17.0,54.32,2.0,15.0,246.0,22248.3,12271.4,37.223268773741594,55.99261574571019,0.17523657956264027,0.1891254208372122,0.0410004316106553,0.002912068789108026,0.0008262146448869775,0.001998473677064607,0.01638957675143014,0.24352243739883225,0.5515657376069183,3.6213333333333333
IH1485-10-0001-001,30.0,100.0,1.0,29.0,776.0,67975.9,43874.1,37.71489285429326,55.69149335474685,0.4308368059808216,0.012223435819628758,0.013225684039903042,0.004962162686528682,0.004798704859058699,0.005153212098257407,0.04918594828629005,0.02218203768777746,0.6454361030894773,3.4482758620689653
HH8008-10-0001-001,31.0,113.0,2.0,29.0,1214.0,120996.78,72674.27,37.60244061260845,55.81978626748363,0.48499723708074555,0.006414269622033127,0.014564337535532842,0.011112697836696642,0.00394193639931529,0.004825472154827213,0.011373766830614881,0.003866020521289787,0.6006297853546185,3.896551724137931
HG6167-10-0002-001,17.0,55.0,2.0,15.0,96.0,10268.0,5418.6,37.537286231914806,55.8880089259699,0.26657838841837345,0.023573826664988404,0.007597448918959942,0.010810782057139699,0.0017604125753809606,0.0007053625336477229,0.03597228451507457,0.01685559497617407,0.5277171795870667,3.6666666666666665
HJ4400-10-0001-001,15.0,51.59,1.0,14.0,416.0,30544.62,19069.38,37.52691519612604,55.50036113392459,0.22785043392614476,0.03918232657148685,0.022087238526887622,0.007047456986165435,0.0015088060744985528,0.012069277126140247,0.003696044357203672,0.06028310339986242,0.6243122356735819,3.685
HH3830-10-0002-001,31.0,99.9,2.0,29.0,366.0,34723.7,22664.9,37.46378262414359,55.78278711756449,0.36457985908294605,0.025690596324776317,0.022288282598758594,0.0021994785705546473,0.003281233927374636,0.0016841025565562005,0.06728702519299685,0.017727114611630335,0.652721340179762,3.444827586206897
HI9536-10-0002-001,21.0,63.5,,20.0,558.0,51844.7,34798.0,37.65728968355359,55.60726556380126,0.16363117503718425,0.018570198295462678,0.014179195040137685,0.005644761615691614,0.0037481162244668046,0.00333843041155703,0.023014938361978772,0.0008725628267339848,0.6711968629387383,3.175
HI1713-99-0001-001,25.0,75.85,1.0,24.0,2676.0,139000.4,81803.4,37.38292271902436,55.64417085030003,0.32524141273824764,0.009798531282301766,0.017269261339835005,0.012968425657616096,0.0047811542306646655,0.004740505854604951,0.013134261767322925,0.013360098075899803,0.5885119755051065,3.1604166666666664
HH7237-10-0001-001,17.0,69.66,3.0,14.0,150.0,31512.3,17037.3,37.573867897064694,55.77087093421882,0.979012227484408,0.010323272568418047,0.018266916867870516,0.009349480948362719,0.0011352319061042856,0.00426371405198658,0.019819636758743618,0.0068854005463050505,0.5406555535457583,4.975714285714285
HH5768-01-0001-002,16.0,55.0,2.0,14.0,126.0,45756.79,24444.75,37.52366128421373,55.71889626651202,0.823838651162409,0.013902706699174396,0.01604179807457749,0.011436638611986646,0.006850868317906684,0.008844441599862701,0.03248216790813665,0.0247396117558666,0.5342321871792143,3.9285714285714284
IH2263-10-0001-001,26.0,81.85,1.0,26.0,666.0,30203.2,23525.9,37.74104436360314,55.72840804010711,0.33551232256997,0.011724557092202941,0.009149882981018688,0.010624382694054494,0.002844020889018362,0.0009619366098518476,0.05217088581938435,0.008418675176742158,0.7789207766064523,3.148076923076923
IH0848-10-0001-001,27.0,89.9,2.0,25.0,748.0,66284.0,37282.0,37.6996278512931,55.752965540417875,0.3955617070866246,0.0069150491326490275,0.003522629211934385,0.013200952652937022,0.00016719305121331313,0.0033933927750279245,0.018600483404706356,0.017172079585469957,0.5624585118580653,3.596
IH1732-10-0001-001,14.0,44.0,1.0,13.0,72.0,8321.5,4645.3,37.72418045695801,55.77884481553007,0.3243732506053286,0.005321192283474248,0.015842155030579914,0.01052372192238601,0.0028395097979481694,0.001854083962541765,0.013934881838819605,0.00914315480297474,0.5582286847323199,3.3846153846153846
HH9279-12-0002-001,9.0,58.0,1.0,15.0,333.0,21486.1,15253.6,37.64261132104658,55.70134729716069,0.23306891708149066,0.016300450415454183,0.006714323116821206,0.0035937426397278822,0.006253490373595401,0.004095553035097326,0.03374801007080182,0.00981697143583598,0.7099287446302494,3.8666666666666667
TT0000-10-0747-001,31.0,99.61,1.0,30.0,1241.0,92814.6,63569.5,37.44333555532721,55.670713462595074,0.39442544501071425,0.005398163582137504,0.01427121393263307,0.009305205398406919,0.0011580875303442027,0.005742315864999124,0.009751600088975765,0.0019546987070355763,0.684908408806373,3.320333333333333
HG1281-10-0002-002,20.0,59.63,1.0,19.0,540.0,37939.9,20901.2,37.37487481968717,55.86303191429388,0.1560897918222743,0.02141287287919228,0.028748333525423553,0.00861827671912207,0.001412251549751069,0.0038169280148224473,0.007587415934309579,0.05440419510583603,0.5509028753370462,3.1384210526315792
HG6786-10-0002-001,25.0,82.0,1.0,24.0,748.0,54357.5,35372.0,37.55944231033219,55.8551066499118,0.260396760588571,0.002152037943989476,0.010734761186492282,0.009128114907450167,0.005662556073193414,0.0075058750230522515,0.03319012685469556,0.007738864263496016,0.6507289702432967,3.4166666666666665
HH6114-10-0001-001,23.0,75.0,1.0,23.0,468.0,139033.3,31097.6,37.540025154694064,55.80886544418428,0.24415612849523533,0.010908148278418017,0.00845209068734897,0.003968122377419814,0.002355747909237697,0.0017009447231369395,0.04536811248063107,0.02706584043096283,0.22367015671785107,3.260869565217391
HH6643-10-0003-001,15.0,75.0,0.0,15.0,68.0,10676.8,7995.9,37.55514243551719,55.761163911199894,0.8035650923642279,0.007217695331605313,0.003870955020620785,0.01196695908419177,0.00277465024938397,0.001316341629721767,0.004786603357800652,0.0056687734040410855,0.7489041660422598,5.0
HI3574-10-0001-001,18.0,54.81,1.0,17.0,688.0,47176.9,27656.0,37.49222915925496,55.550539730788365,0.24685046020784573,0.02621655794396695,0.04212536254772901,0.007700833646214547,0.00327630889926301,0.003530168120859613,0.037798841489555784,0.06558071218371109,0.5862191029932021,3.2241176470588235
HG1441-10-0001-001,16.0,46.84,1.0,15.0,507.0,32257.9,26134.4,37.38410861084185,55.93063049467627,0.2639151300560771,0.08026685685925725,0.01938502795107663,0.0054733193007359855,0.0013429516001622816,0.00214249306317882,0.013126108537344373,0.10756309647239815,0.8101705318697126,3.122666666666667
HI5167-10-0001-001,17.0,58.45,1.0,16.0,645.0,43411.4,29065.1,37.50440777817253,55.554950489165535,0.25437432701360174,0.020729707027675175,0.043691666636616916,0.01296253951222492,0.0032612892822339286,0.0059947713138035295,0.04770720829906727,0.06004184799503598,0.6695268984644586,3.653125
HI2502-10-0002-001,22.0,64.67,1.0,21.0,243.0,15316.2,10359.9,37.426496189023005,55.66438178939023,0.2651169000386179,0.010360955349087977,0.030192341976374003,0.011266742611440592,0.003998850929791329,0.0019387503639048157,0.015553970870035669,0.010495159731192643,0.6764014572805265,3.0795238095238098
GI7249-10-0002-001,17.0,50.0,1.0,16.0,950.0,77103.9,43537.9,37.35231429381684,55.52178577859167,0.17757414970124377,0.09693404480593143,0.10194548097891,0.0024010575632820975,0.002112251588385613,0.002413109140109507,0.0267791661966687,0.057107657249075704,0.5646653411824823,3.125
HH2297-10-0001-001,35.0,99.68,2.0,33.0,384.0,21703.1,13520.8,37.466590655931924,55.69238843208301,0.34334528806840214,0.01904486315140583,0.007611950773078607,0.012633357615827042,0.0017242006145961398,0.0026002220894143072,0.035528938244406685,0.022443327692580905,0.6229893425363197,3.020606060606061
